,PunctuationCount,AverageSentenceLength,NumberOfSentences,AverageCharactersPerWord,UniqueWordRatio,AverageCoRoLaWordFrequency,RareWordRatio,WordNgramEntropy,CharacterNgramPerplexity,UppercaseRatio,VowelRatio,Model
28,46,24.818181818181817,11,6.285714285714286,0.73992673992674,2.896756296442688,0.5934065934065934,8.033216931315916,818.3110682584635,0.0319253438113948,0.3953831041257367,3
29,43,28.25,12,5.810650887573964,0.7100591715976331,4.368754636655948,0.5118343195266272,8.346887014113124,877.0149143067392,0.0255972696245733,0.3899317406143344,3
30,42,26.33333333333333,12,5.879746835443038,0.7278481012658228,3.855701024305555,0.5253164556962026,8.246017899332792,876.0999838559446,0.0243682310469314,0.3944043321299639,3
31,47,26.818181818181817,11,5.952542372881356,0.711864406779661,4.211763454887218,0.5084745762711864,8.165658739394186,851.2639437172991,0.0357824427480916,0.3845419847328244,3
32,54,25.071428571428573,14,5.859598853868195,0.7048710601719198,4.292743107255521,0.5300859598853869,8.37180876164711,929.5860246905712,0.0339468302658486,0.387321063394683,3
33,56,25.125,16,5.705,0.675,3.4716810919220054,0.4925,8.525935060346566,948.514851177692,0.0241228070175438,0.3855994152046784,3
34,55,25.53846153846154,13,5.804216867469879,0.6927710843373494,3.435177859016393,0.5240963855421686,8.307983819187388,893.7814464740572,0.0357296599225139,0.391304347826087,3
35,46,23.142857142857142,14,6.12037037037037,0.7098765432098766,4.063018880546075,0.5308641975308642,8.28351763796896,890.7133030248159,0.0319013185878349,0.3925988940876223,3
36,56,22.571428571428573,14,6.174050632911392,0.7246835443037974,3.6594264892857145,0.5348101265822784,8.267461986641248,876.7409759526364,0.0353448275862069,0.3870689655172414,3
37,38,28.545454545454547,11,5.732484076433121,0.7070063694267515,4.280888822299652,0.5095541401273885,8.226121083354343,846.7539232473877,0.0241411327762302,0.3862581244196843,3
38,54,25.692307692307693,13,5.882882882882883,0.7027027027027027,3.6490956153846152,0.4924924924924925,8.306500613569323,856.0352055506447,0.0311566367904396,0.3858301323090055,3
39,56,25.53846153846154,13,6.081325301204819,0.6987951807228916,3.886423895270271,0.536144578313253,8.293618600147619,882.4897047712182,0.0403830141548709,0.3896752706078268,3
40,56,26.46153846153846,13,5.964809384164223,0.6979472140762464,4.311564198083067,0.5395894428152492,8.332141928765672,883.3291796530367,0.0222588623248145,0.3878812860676009,3
41,46,27.545454545454547,11,6.129139072847682,0.7119205298013245,4.165436841911765,0.5298013245033113,8.226975158487276,773.12845052572,0.0341530054644808,0.3943533697632058,3
42,55,25.90909090909091,11,5.697183098591549,0.6795774647887324,5.158449411290323,0.4929577464788732,8.099587968972648,821.1105794806758,0.0353846153846153,0.3769230769230769,3
43,56,24.642857142857142,14,6.1395348837209305,0.6627906976744186,4.0560161151315794,0.4912790697674418,8.3673857938633,870.289951714689,0.037125748502994,0.3916167664670659,3
44,50,30.4,10,5.752475247524752,0.6666666666666666,5.322131916363637,0.5214521452145214,8.173802835337241,821.1698139123686,0.034416826003824,0.387189292543021,3
45,53,24.76923076923077,13,6.006269592476489,0.7021943573667712,4.420861649305556,0.5235109717868338,8.245242153383957,825.5073650986479,0.0302101576182136,0.3914185639229422,3
46,64,29.46153846153846,13,5.741514360313316,0.6135770234986945,5.22072886510264,0.5039164490861618,8.46876449556369,914.2369516191624,0.0299015897047691,0.3890991672975019,3
47,53,26.75,12,5.665625,0.675,4.988117972125436,0.49375,8.264889455450877,843.0513999619897,0.0307057745187901,0.3881759853345554,3
48,52,24.714285714285715,14,5.852173913043479,0.6782608695652174,5.422227868589744,0.5043478260869565,8.317224711084869,836.6974160299789,0.0232172470978441,0.392620232172471,3
49,60,25.0,14,5.724137931034483,0.6379310344827587,4.946911132911393,0.5057471264367817,8.375391276209383,819.9503656913203,0.030859049207673,0.3874061718098415,3
50,62,28.07692307692308,13,5.771978021978022,0.6373626373626373,5.141787406727828,0.5054945054945055,8.45215938124048,877.4154798996586,0.0297265160523186,0.3856520015854142,3
51,43,23.3,10,5.840517241379311,0.7112068965517241,4.910412899521531,0.5086206896551724,7.796533078203228,725.652349904391,0.0357142857142857,0.3866995073891626,3
52,75,22.0,18,5.753180661577608,0.6463104325699746,5.308789002849004,0.5038167938931297,8.549633887471517,943.4800567152264,0.0423260949576739,0.3805668016194332,3
53,53,26.33333333333333,12,5.822222222222222,0.6761904761904762,4.888811505226481,0.5174603174603175,8.215783527547158,805.1214749191379,0.0268181818181818,0.3981818181818182,3
54,61,23.785714285714285,14,5.688821752265861,0.6435045317220544,4.850893704081633,0.4954682779456193,8.2913074036332,854.5972218867071,0.0352578228294402,0.3843102688408991,3
55,50,27.25,12,5.707692307692308,0.6615384615384615,5.094777452380953,0.5015384615384615,8.261116129414479,814.6237300050328,0.0319101123595505,0.3937078651685393,3
56,56,30.545454545454547,11,5.726190476190476,0.6755952380952381,5.335995120915033,0.4910714285714285,8.340256091315284,871.5084772226562,0.0341843357853743,0.3903072263089571,3
57,55,22.4375,16,5.969014084507042,0.7098591549295775,4.948845374233128,0.532394366197183,8.40545865742763,865.7722354842626,0.0320919175911251,0.3858954041204437,3
58,56,24.846153846153847,13,5.728125,0.65625,4.900122696113074,0.5,8.24844709652349,834.2469236045921,0.0358764759309718,0.3837420526793824,3
59,63,28.153846153846157,13,5.572602739726028,0.6575342465753424,4.76366274695122,0.4958904109589041,8.42672382974725,887.1128618133125,0.0362377850162866,0.381514657980456,3
60,51,23.466666666666665,15,6.014245014245014,0.6809116809116809,4.335828471518988,0.4786324786324786,8.395468897534252,834.1607415776142,0.0179354324432044,0.3858110801115982,3
61,51,22.8125,16,5.989041095890411,0.6520547945205479,5.038315751497007,0.4712328767123288,8.415734818758239,843.594840247977,0.028055342044581,0.3885472713297463,3
62,46,25.214285714285715,14,5.621082621082621,0.6723646723646723,5.302938373417722,0.4558404558404558,8.41121111183233,877.1192316619954,0.0287162162162162,0.3847128378378378,3
63,43,25.23076923076923,13,5.954128440366972,0.6758409785932722,5.2220507425742575,0.4464831804281345,8.29964839962985,808.4771397712722,0.0176952956409149,0.3927492447129909,3
64,54,25.4,15,5.502631578947368,0.6421052631578947,4.269472681034483,0.4868421052631579,8.500737712307863,888.1782662396583,0.0233570863024544,0.3891528107680126,3
65,48,26.5,12,5.860759493670886,0.6772151898734177,4.848454496503497,0.4778481012658228,8.258716312031204,846.1379540171298,0.0239061795218764,0.3829499323410013,3
66,55,27.53846153846154,13,6.189944134078212,0.6983240223463687,4.5910852993827165,0.4553072625698324,8.429360095961872,876.3187668935801,0.0262857142857142,0.3939047619047619,3
67,68,22.157894736842103,19,5.800475059382423,0.669833729216152,4.730852416666667,0.4655581947743468,8.664829118851449,960.984307957344,0.0303857972004096,0.3868214407647661,3
68,42,26.142857142857142,14,6.087431693989071,0.6830601092896175,3.7425959820359287,0.4726775956284153,8.42676758525052,846.1252001997942,0.0178165276724791,0.3927217589082638,3
69,52,28.166666666666668,12,6.095238095238095,0.7023809523809523,3.8471757612903215,0.5267857142857143,8.346226240569015,863.9793093055245,0.0234278668310727,0.3904644471845458,3
70,55,19.705882352941178,17,5.805389221556887,0.6766467065868264,4.881532572368421,0.4730538922155688,8.31104537156927,853.3750837464346,0.028804815133276,0.3865004299226139,3
71,42,25.923076923076923,13,6.106824925816023,0.6943620178041543,4.646142231511255,0.4807121661721068,8.307899184753163,883.924002004069,0.0217569786535303,0.3862889983579639,3
72,54,23.875,16,5.656167979002625,0.6325459317585301,4.599279495601173,0.4671916010498688,8.483658535956835,834.8661197864283,0.02240247199691,0.3831595210505987,3
73,46,24.142857142857142,14,6.0325443786982245,0.6627218934911243,4.930231123809524,0.4704142011834319,8.31497340134706,826.079096106806,0.0239076669414674,0.3895300906842539,3
74,63,23.176470588235293,17,5.913486005089059,0.6895674300254453,4.810481196581197,0.5012722646310432,8.578995558400921,946.72421783293,0.02268635217861,0.378826071299964,3
75,49,21.125,16,5.874251497005988,0.7035928143712575,4.400954161812297,0.4790419161676646,8.314784448139351,890.7415755058245,0.0226205719163465,0.3858301323090055,3
76,44,26.23076923076923,13,5.721407624633431,0.6598240469208211,5.0568721993569135,0.4604105571847507,8.368214465549467,869.7575148950607,0.0243798118049615,0.3866552609067579,3
77,47,21.73333333333333,15,5.889230769230769,0.7046153846153846,4.147445353741497,0.5076923076923077,8.254943289908306,818.6607258891229,0.0284463894967177,0.3921225382932166,3
78,49,24.125,16,5.878238341968912,0.6373056994818653,4.844704065527066,0.4689119170984456,8.52245547972687,869.1487964681372,0.0262476894639556,0.3900184842883549,3
79,44,25.83333333333333,12,5.925566343042071,0.7281553398058253,3.7881950357142857,0.5145631067961165,8.260293034201394,854.869035468682,0.0242673992673992,0.3905677655677655,3
80,45,26.416666666666668,12,6.1198738170347005,0.6971608832807571,4.170683587837837,0.5331230283911672,8.24442983836013,812.3141369361559,0.0286831812255541,0.39374185136897,3
81,49,26.83333333333333,12,6.214285714285714,0.6894409937888198,4.02937216722408,0.5714285714285714,8.27423357590061,858.9601037244603,0.0282700421940928,0.3945147679324894,3
82,53,24.846153846153847,13,6.1671826625387,0.6687306501547987,4.5074122147651,0.5727554179566563,8.257595013287172,856.8472498313727,0.0308407266582171,0.3971271651880017,3
83,66,29.928571428571427,14,6.081145584725537,0.6420047732696897,4.687289946428571,0.5536992840095465,8.597850908370793,945.5579653244536,0.0306829429231276,0.3916199274166941,3
84,53,25.666666666666668,12,6.227272727272728,0.7012987012987013,3.8998749498207887,0.5487012987012987,8.207518664581373,811.9622459999142,0.0307557117750439,0.3980667838312829,3
85,44,25.818181818181817,11,6.264084507042254,0.7288732394366197,3.978952644787645,0.5528169014084507,8.099587968972648,771.0691400792522,0.0279488394126006,0.3945997157745144,3
86,48,26.272727272727277,11,6.193771626297578,0.7024221453287197,3.442711761363636,0.5605536332179931,8.097859419837578,793.0965907695585,0.0268741159830268,0.3955681282413956,3
87,43,28.666666666666668,12,6.037790697674419,0.6598837209302325,4.130600551829269,0.5697674418604651,8.344062178702949,801.4800244104697,0.0292207792207792,0.3920454545454545,3
88,57,27.928571428571427,14,6.084398976982097,0.6419437340153452,4.084470687150838,0.5805626598465473,8.514087934322431,892.7054634139222,0.0293805309734513,0.3915044247787611,3
89,40,27.181818181818183,11,6.046822742474917,0.6956521739130435,3.493450420289855,0.5886287625418061,8.144454887890047,803.6811806962107,0.0298090358639962,0.3972985561248253,3
90,49,27.53846153846154,13,6.35754189944134,0.7039106145251397,2.974495406727829,0.5921787709497207,8.438450046936204,871.6135044635417,0.0245993291092061,0.4025344763324636,3
91,44,26.153846153846157,13,6.144117647058824,0.6529411764705882,3.684106384858045,0.5705882352941176,8.309965467541977,829.1488706960375,0.0307319045693489,0.3966841892438334,3
92,54,31.727272727272727,11,5.845272206303725,0.6418338108882522,3.782013692789969,0.5358166189111748,8.375386671123652,835.6066611569026,0.0384930384930384,0.3845208845208845,3
93,49,26.75,12,6.392523364485982,0.6947040498442367,3.431910058823529,0.5887850467289719,8.278178094887362,811.5926458618176,0.0305785123966942,0.3987603305785124,3
94,58,26.571428571428573,14,6.032258064516129,0.6559139784946236,4.036857123893805,0.5483870967741935,8.432136124581746,864.4870412336479,0.0269561961812055,0.3953575439910146,3
95,52,28.25,12,6.336283185840708,0.6843657817109144,4.395920614649682,0.551622418879056,8.317256174428662,832.7761972239333,0.0296091590998815,0.3896565337544413,3
96,42,30.1,10,6.21594684385382,0.6910299003322259,3.798433034965035,0.5813953488372093,8.120936930573881,755.6018292227687,0.0207956600361663,0.3951175406871609,3
97,49,29.5,12,6.008474576271187,0.6807909604519774,4.418544439628483,0.5451977401129944,8.38531009430677,885.4705520215828,0.0304468169236852,0.3926453143534994,3
98,63,27.142857142857142,14,6.163157894736842,0.6815789473684211,3.415058059659091,0.5657894736842105,8.48490657774322,915.097172445976,0.0323392022996766,0.3884297520661157,3
99,54,27.23076923076923,13,6.192090395480226,0.6751412429378532,3.766964243975904,0.5847457627118644,8.39553570471594,837.7411932530144,0.0315627405696689,0.3999230177059276,3
100,43,29.90909090909091,11,5.801829268292683,0.6463414634146342,5.829402172757475,0.5060975609756098,8.275135281142342,799.6379573414341,0.0246478873239436,0.3930457746478873,3
101,44,26.09090909090909,11,6.097560975609756,0.7386759581881533,4.23954308045977,0.5679442508710801,8.124906301813354,823.3486970044935,0.0288184438040345,0.3967339097022094,3
102,54,29.166666666666668,12,6.065714285714286,0.6914285714285714,4.770214775,0.5485714285714286,8.399074952564485,911.1580366253964,0.0277227722772277,0.3956435643564356,3
103,58,27.846153846153847,13,5.759002770083103,0.628808864265928,5.2333776925465845,0.4986149584487535,8.400867297712555,871.8783656091532,0.0292702485966319,0.3909382518043304,3
104,53,25.428571428571427,14,5.828169014084507,0.6929577464788732,5.174080641744549,0.5154929577464789,8.38424460374309,856.0093504535558,0.0298748486071861,0.389987888574889,3
105,48,26.46153846153846,13,5.862973760932944,0.6997084548104956,4.319288926984127,0.5364431486880467,8.372502295575,890.3615623760836,0.0266666666666666,0.39125,3
106,48,26.0,12,5.782051282051282,0.6923076923076923,4.834925557553957,0.5192307692307693,8.233327401956444,822.679486969849,0.0314087759815242,0.3852193995381062,3
107,48,26.33333333333333,12,6.050632911392405,0.6867088607594937,4.113506459363958,0.5379746835443038,8.261112780292041,818.7698339609199,0.0281195079086115,0.3840070298769771,3
108,62,27.846153846153847,13,5.773480662983426,0.6767955801104972,4.96999793939394,0.5082872928176796,8.441811328814243,910.130290517224,0.0242931103146156,0.3950617283950617,3
109,45,28.8,10,6.041666666666667,0.7291666666666666,4.081601149425287,0.5451388888888888,8.13703236221576,802.547748794386,0.0246138996138996,0.3933397683397683,3
110,47,28.25,12,5.964601769911504,0.6991150442477876,5.142809460063898,0.5457227138643068,8.325406729168792,858.5434209540306,0.0232654756958869,0.3888658080598255,3
111,47,27.923076923076923,13,5.986225895316805,0.6776859504132231,4.444309417910448,0.5261707988980716,8.440426619115451,849.4569164104937,0.0228328173374613,0.3935758513931888,3
112,42,28.0,10,5.846428571428572,0.725,3.9825201538461537,0.5392857142857143,8.088279017922376,782.4295911404402,0.0245148110316649,0.3973442288049029,3
113,54,28.75,12,6.020289855072464,0.672463768115942,4.998923580128205,0.5246376811594203,8.380887892857805,861.8047287826205,0.0229838709677419,0.3842741935483871,3
114,52,25.357142857142858,14,5.720338983050848,0.6299435028248588,4.364496064814815,0.4830508474576271,8.384204259956732,842.4194704601659,0.0250925545043192,0.3887289181406828,3
115,47,21.4,15,5.845911949685535,0.6761006289308176,4.728522788732395,0.5157232704402516,8.20893910899011,823.3089072625254,0.0270513976555455,0.3935978358881875,3
116,49,30.25,12,5.677685950413223,0.6446280991735537,5.069306118902439,0.5013774104683195,8.40039837327105,881.7986987274827,0.026283865750101,0.3958754549130611,3
117,55,32.0,11,5.7094017094017095,0.6467236467236467,5.1632351114551085,0.5042735042735043,8.34404032610568,863.1637324615655,0.0274200249272953,0.3896967179061072,3
118,49,26.166666666666668,12,5.936305732484076,0.697452229299363,4.743580653710247,0.554140127388535,8.262047960344235,832.8059660729214,0.0287640449438202,0.3932584269662921,3
119,41,28.363636363636363,11,5.785256410256411,0.6891025641025641,4.821627851590106,0.5352564102564102,8.196318479112948,806.0736849073534,0.0296433534043538,0.3923112552107457,3
120,57,25.6,15,5.968586387434555,0.6832460732984293,5.140834098837209,0.4973821989528796,8.51719108511976,914.8300835095932,0.0253863134657836,0.3940397350993377,3
121,50,24.0,14,5.907462686567164,0.7044776119402985,3.5356036957928803,0.5194029850746269,8.359752196665669,857.3214935519056,0.0249576988155668,0.3895939086294416,3
122,52,24.785714285714285,14,5.755813953488372,0.6715116279069767,4.601707373801917,0.5116279069767442,8.3673857938633,856.9800949421525,0.027379949452401,0.3824768323504633,3
123,48,32.3,10,5.910216718266254,0.7151702786377709,4.273922044067797,0.4891640866873065,8.281227437120828,825.1348021876939,0.0232456140350877,0.3894736842105263,3
124,45,28.363636363636363,11,5.784565916398714,0.6784565916398714,4.29576812720848,0.5080385852090032,8.250317953661336,801.9078794856999,0.0226851851851851,0.3875,3
125,49,22.642857142857142,14,5.939873417721519,0.689873417721519,4.4241131595744685,0.4873417721518987,8.235715954895216,866.1740682446901,0.0214285714285714,0.3897321428571428,3
126,59,25.5,16,5.805418719211823,0.6354679802955665,4.792584625000001,0.5197044334975369,8.52406343725145,879.2475620035354,0.0237588652482269,0.3858156028368794,3
127,64,28.2,15,5.92654028436019,0.6587677725118484,5.109185709511569,0.514218009478673,8.616120870804725,927.5468213167449,0.0267648042823686,0.3887587822014051,3
128,55,28.58333333333333,12,5.798833819241983,0.6967930029154519,4.382437103896104,0.4868804664723032,8.376916842371278,876.0063299959027,0.0305823209049015,0.3912861332216171,3
129,57,25.8,15,5.863049095607235,0.6666666666666666,4.002561852272727,0.4780361757105943,8.535462218615232,909.519701153562,0.0294767870302137,0.3843036109064112,3
130,40,26.58333333333333,12,5.836990595611285,0.6865203761755486,5.238262181818182,0.5172413793103449,8.235037397101452,839.3369022474811,0.0283273381294964,0.3898381294964029,3
131,53,24.53846153846154,13,5.993730407523511,0.6927899686520376,3.578809116040956,0.5015673981191222,8.241326705277553,821.3939020419895,0.0315098468271334,0.3903719912472648,3
132,46,26.692307692307693,13,6.164739884393064,0.6676300578034682,4.601294233128835,0.4710982658959537,8.34710505165926,794.9265029236386,0.0205940594059405,0.3904950495049505,3
133,58,30.384615384615383,13,5.901015228426396,0.6522842639593909,4.36650022739726,0.5126903553299492,8.510841831758631,870.1778080972193,0.0252161383285302,0.3865273775216138,3
134,54,26.857142857142858,14,5.7962466487935655,0.6702412868632708,4.481002627976191,0.4798927613941018,8.465207803031884,907.639592139271,0.0313346228239845,0.3949709864603482,3
135,53,27.923076923076923,13,5.657458563535911,0.6519337016574586,4.445188572755418,0.4585635359116022,8.462614029657253,844.5466339951236,0.0304383116883116,0.3875811688311688,3
136,54,27.23076923076923,13,5.8559322033898304,0.652542372881356,4.137473212962963,0.4971751412429379,8.37426155456204,847.6547474677071,0.0241643173580346,0.3910592025775272,3
137,66,25.6,15,5.866492146596858,0.680628272251309,4.095169538461539,0.4816753926701571,8.494907030013009,949.1811534145368,0.0268056589724497,0.3883097542814594,3
138,65,20.75,20,5.688405797101449,0.6714975845410628,4.4130026756032175,0.4541062801932367,8.646414436310486,957.7361263915936,0.0291534949069195,0.3884791008078679,3
139,53,32.333333333333336,12,5.909560723514212,0.6589147286821705,4.228056252148997,0.4677002583979328,8.533506551511183,902.281695012567,0.0278694536120278,0.3832049871653832,3
140,59,24.714285714285715,14,5.763005780346821,0.6647398843930635,3.896998298742138,0.5,8.33551084876071,868.0212759379731,0.0425,0.3808333333333333,1
141,44,27.0,13,5.572649572649572,0.6809116809116809,3.676200651234568,0.5014245014245015,8.384040326105682,900.320448239142,0.0280970625798212,0.3865474670072371,1
142,57,26.46153846153846,13,5.683139534883721,0.6976744186046512,3.0216206357827478,0.5232558139534884,8.316336887145145,946.0643875354295,0.0325856961489631,0.3817181548878544,1
143,53,33.25,12,5.398496240601504,0.6591478696741855,4.024066597826087,0.4862155388471177,8.57442641073922,977.7798260362616,0.0384319754035357,0.3823981552651806,1
144,50,21.294117647058822,17,5.497222222222222,0.6527777777777778,3.922327475308642,0.4861111111111111,8.351295326278054,877.1567927552629,0.0301633850020946,0.3837452869710934,1
145,64,25.235294117647054,17,5.738927738927739,0.6223776223776224,4.239896636125654,0.4825174825174825,8.649154427979822,944.971220792315,0.03382949932341,0.3856562922868741,1
146,45,26.166666666666668,12,5.680511182108626,0.6549520766773163,4.049342172535211,0.4696485623003195,8.160339558578102,796.0889867697637,0.0323185011709601,0.380327868852459,1
147,57,25.571428571428573,14,5.594972067039106,0.664804469273743,3.999822568253968,0.4497206703910614,8.44056457775459,912.9466111923838,0.0392724266225713,0.3782554774700289,1
148,61,25.41176470588235,17,5.642691415313225,0.6705336426914154,3.8919806766917295,0.4872389791183295,8.676669855398382,1012.295918290886,0.0318166267533356,0.3845364351693465,1
149,52,24.8,15,5.540322580645161,0.6720430107526881,3.8435933611940314,0.4919354838709677,8.479332283623059,928.1582954866792,0.0320128051220488,0.3797519007603041,1
150,59,23.625,16,5.740053050397878,0.6710875331564987,3.8700852815249274,0.4827586206896552,8.504708831725075,960.9125402786703,0.0398162327718223,0.3843797856049004,1
151,50,23.133333333333333,15,5.7514450867052025,0.6936416184971098,3.465309302547771,0.5028901734104047,8.38407574007133,896.8523305442556,0.0287739783152627,0.3836530442035029,1
152,41,22.384615384615383,13,5.725085910652921,0.7079037800687286,3.5105780656370658,0.5154639175257731,8.131633227945969,816.5030622056396,0.0325814536340852,0.3884711779448621,1
153,57,25.133333333333333,15,5.663129973474801,0.6684350132625995,4.079620096774193,0.5172413793103449,8.504708831725075,979.9145700128456,0.0385664199454616,0.3770938839111803,1
154,58,21.944444444444443,18,5.681012658227848,0.6734177215189874,3.652051557377049,0.5063291139240507,8.567458481881943,993.467955136842,0.0344572063727306,0.3882919599851797,1
155,61,19.26315789473684,19,5.47945205479452,0.6767123287671233,3.634965498422713,0.4904109589041096,8.450775718489457,917.9626654797823,0.0338563170933113,0.3761354252683732,1
156,46,24.357142857142858,14,5.624633431085044,0.7038123167155426,2.9322214244372997,0.4780058651026393,8.35422950230781,892.4878964536414,0.0316428261811876,0.387949718248808,1
157,57,21.22222222222222,18,5.510471204188482,0.6361256544502618,3.880735443478261,0.4790575916230366,8.501443053623698,946.8531522764264,0.0361777428234368,0.3841918993314982,1
158,55,25.0,15,5.762032085561497,0.6711229946524064,3.1993795581395346,0.516042780748663,8.456531384581002,920.7837216675877,0.0352849941837921,0.3823187281892206,1
159,59,23.58823529411765,17,5.4812967581047385,0.6384039900249376,3.4353177342465755,0.4887780548628428,8.536968971019316,960.7766604812008,0.0338345864661654,0.3898496240601504,1
160,47,19.11764705882353,17,5.646153846153847,0.6861538461538461,3.777995197916667,0.4861538461538461,8.263446029112515,836.3286786358301,0.0298642533936651,0.3787330316742081,1
161,52,20.8,15,5.887820512820513,0.6987179487179487,3.899888857651245,0.5448717948717948,8.181880456618822,828.0137632535683,0.0304407087687414,0.3793730122671513,1
162,51,21.933333333333334,15,6.115501519756839,0.7203647416413373,3.769786347540984,0.5288753799392097,8.318665152477342,842.4315521760074,0.0259305729820158,0.3868674194897532,1
163,48,22.666666666666668,15,5.790560471976401,0.6666666666666666,4.327064724025973,0.5162241887905604,8.32987351912242,828.7005742578816,0.0272224585282858,0.3840918757975329,1
164,45,23.214285714285715,14,6.086153846153846,0.7261538461538461,4.228316799319728,0.5046153846153846,8.321331484366105,849.286413978919,0.0241525423728813,0.3860169491525423,1
165,42,23.08333333333333,12,6.075812274368231,0.7220216606498195,4.046135004,0.5018050541516246,8.0405719658283,763.6001140592738,0.0239760239760239,0.3856143856143856,1
166,56,23.066666666666663,15,5.828985507246377,0.7130434782608696,4.569945636942675,0.527536231884058,8.373939173306749,860.0027672987505,0.0285123966942148,0.3826446280991735,1
